LINK,BUY,LIMIT,IOC,5.93,25.778,25.674,FILLED,0.30,5.93,1737910261596,152.86353999999997
LINK,BUY,LIMIT,IOC,5.93,25.778,25.674,FILLED,0.30,5.93,1737910261596,152.86353999999997
PENGU,BUY,LIMIT,IOC,34510,0.0264750,0.0262257,FILLED,1769,34510,1737910265078,913.65225
PENGU,BUY,LIMIT,IOC,34510,0.0264750,0.0262257,FILLED,1769,34510,1737910265078,913.65225
SKL,SELL,LIMIT,IOC,24375,0.05250,0.05299,FILLED,1740,24375,1737910265224,1279.6875
SKL,SELL,LIMIT,IOC,24375,0.05250,0.05299,FILLED,1740,24375,1737910265224,1279.6875
ANIME,BUY,LIMIT,IOC,240,0.0575590,0.0571000,FILLED,240,240,1737910266268,13.81416
ANIME,BUY,LIMIT,IOC,240,0.0575590,0.0571000,FILLED,240,240,1737910266268,13.81416
KDA,BUY,LIMIT,IOC,245,0.8851456,0.8765000,FILLED,184,245,1737910266712,216.860672
KDA,BUY,LIMIT,IOC,245,0.8851456,0.8765000,FILLED,184,245,1737910266712,216.860672
UXLINK,BUY,LIMIT,IOC,126,0.9161232,0.9079000,FILLED,73,126,1737910266713,115.4315232
UXLINK,BUY,LIMIT,IOC,126,0.9161232,0.9079000,FILLED,73,126,1737910266713,115.4315232
G,BUY,LIMIT,IOC,8610,0.0288634,0.0284200,FILLED,6862,8610,1737910266713,248.51387400000002
G,BUY,LIMIT,IOC,8610,0.0288634,0.0284200,FILLED,6862,8610,1737910266713,248.51387400000002
PENGU,BUY,LIMIT,IOC,33927,0.0264869,0.0262348,FILLED,28943,33927,1737910267588,898.6210563000001
PENGU,BUY,LIMIT,IOC,33927,0.0264869,0.0262348,FILLED,28943,33927,1737910267588,898.6210563000001
VINE,BUY,LIMIT,IOC,563,0.4163223,0.4081453,FILLED,300,563,1737910272601,234.38945489999998
VINE,BUY,LIMIT,IOC,563,0.4163223,0.4081453,FILLED,300,563,1737910272601,234.38945489999998
VINE,BUY,LIMIT,IOC,909,0.4166549,0.4092488,FILLED,551,909,1737910275265,378.73930409999997
VINE,BUY,LIMIT,IOC,909,0.4166549,0.4092488,FILLED,551,909,1737910275265,378.73930409999997
VINE,BUY,LIMIT,IOC,925,0.4177471,0.4097000,FILLED,925,925,1737910280165,386.4160675
VINE,BUY,LIMIT,IOC,925,0.4177471,0.4097000,FILLED,925,925,1737910280165,386.4160675
VINE,BUY,LIMIT,IOC,55,0.4181076,0.4097400,FILLED,55,55,1737910281208,22.995918
VINE,BUY,LIMIT,IOC,55,0.4181076,0.4097400,FILLED,55,55,1737910281208,22.995918
